silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
682.423625,683.059813,When,683.143,683.284,0.08318700000006629
683.798937,684.43625,they,684.431,684.632,-0.005249999999932697
685.104688,685.554562,When,685.536,685.636,-0.01856200000008812
686.085063,686.716312,at,687.544,687.684,0.8276879999999665
689.135688,689.637812,their,689.672,689.833,0.03418799999997191
692.2755,693.528563,not,693.819,694.001,0.29043699999999717
694.776687,695.13375,are,695.253,695.354,0.11925000000007913
696.57375,697.542188,weight,697.673,697.874,0.1308119999999917
701.013812,701.5925,That,701.573,701.734,-0.019499999999993634
703.305,703.829,body,703.731,703.812,-0.09799999999995634
705.081625,705.660125,It,705.662,705.742,0.0018750000000409273
706.54525,707.841063,Your,707.855,707.975,0.013937000000055377
708.744188,709.17125,is,709.204,709.304,0.03274999999996453
709.736,710.435938,has,710.592,710.733,0.1560620000000199
714.1545,714.770875,quick,714.955,715.198,0.18412499999999454
719.54125,720.327625,let,720.455,720.577,0.1273750000000291
721.627875,721.92575,Then,722.251,722.452,0.3252499999999827
724.77675,725.1305,slow,725.181,725.462,0.05050000000005639
727.289125,728.169313,is,728.693,728.773,0.5236869999999954
730.288813,731.679438,after,732.689,732.93,1.0095619999999599
734.4715,734.868375,that,735.225,735.366,0.3566250000000082
735.753,736.055,slow,736.151,736.432,0.09600000000000364
737.82425,738.45675,On,738.484,738.544,0.0272499999999809
739.654188,740.37575,Not,740.345,740.507,-0.030750000000011823
741.050938,741.866562,But,741.842,741.943,-0.024562000000059925
742.537312,743.74975,remember,743.872,744.213,0.12225000000000819
746.782563,748.007563,remember,748.104,748.365,0.09643700000003719
750.736875,751.001125,word,751.703,751.924,0.7018749999999727
754.589,755.7035,things,755.681,756.082,-0.022499999999922693
757.090688,757.45775,were,757.405,757.566,-0.05275000000006003
759.297875,759.758438,were,759.309,759.53,-0.44943799999998646
763.130937,763.498187,without,763.476,763.757,-0.02218700000003082
765.370125,766.1275,try,765.399,765.86,-0.7285000000000537
768.523875,769.037438,not,769.246,769.428,0.208562000000029
770.185687,771.01375,nights,771.241,771.502,0.22725000000002638
775.49375,775.888688,by,775.872,775.972,-0.016688000000044667
778.491375,779.971375,dawn,780.306,780.628,0.33462500000007367
780.70475,781.202937,temporary,781.371,781.892,0.168062999999961
785.347688,785.982438,announcement,786.261,786.823,0.27856199999996534
786.869375,787.317,without,787.284,787.604,-0.03300000000001546
788.050813,789.459187,Level,789.488,789.729,0.028813000000013744
790.160125,790.60675,the,790.591,791.034,-0.015750000000025466
791.9765,792.389875,You,792.421,792.562,0.03112500000008822
793.559687,794.92275,children,795.171,795.511,0.24825000000009823
802.860437,803.570625,That,803.901,804.041,0.33037500000000364
808.353625,808.711063,of,809.172,809.232,0.4609370000000581
817.549062,818.427312,back,818.583,818.804,0.15568799999994098
822.34,822.923313,particular,823.023,823.566,0.09968700000001718
825.174313,826.53525,knees,826.702,827.023,0.16674999999997908
830.045563,830.93125,not,831.193,831.394,0.26175000000000637
832.617125,833.599625,But,833.562,833.682,-0.037624999999934516
836.430313,836.689375,makes,836.715,836.935,0.025624999999990905
837.761938,838.425438,faster,838.747,839.151,0.3215619999999717
839.646938,840.342375,There,840.321,840.442,-0.021374999999920874
842.019125,842.528063,ears,842.451,842.532,-0.07706299999995281
843.18,843.494688,You,843.863,843.963,0.3683120000000599
844.705438,844.97175,now,845.692,845.913,0.7202499999999645
848.167812,848.520313,that,848.501,848.622,-0.019313000000011016
851.307,852.309562,He,852.324,852.384,0.014437999999927342
854.053313,854.691937,You,854.703,854.784,0.011062999999921885
856.227125,856.868625,is,856.883,857.064,0.014375000000086402
858.98275,859.442813,on,860.003,860.083,0.5601870000000417
862.511938,862.917625,is,862.954,863.055,0.03637499999990723
864.236063,864.671063,smaller,864.925,865.329,0.2539369999999508
868.572937,868.832562,and,868.835,868.955,0.002437999999983731
872.376062,873.364563,The,873.344,873.424,-0.020562999999924614
875.209438,875.699813,You,875.743,875.884,0.04318700000010267
