silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
1284.871562,1285.450625,You,1285.451,1285.551,0.00037500000007639755
1293.956813,1294.648062,You,1294.632,1294.712,-0.016061999999919863
1296.368125,1296.638563,You,1296.6,1296.701,-0.038563000000067404
1299.903687,1301.277063,The,1301.252,1301.332,-0.025063000000045577
1304.089875,1304.3575,It,1304.383,1304.444,0.02549999999996544
1309.244375,1309.597625,and,1309.616,1309.696,0.018374999999878128
1311.473187,1312.873375,Fen’s,1312.849,1313.132,-0.02437499999996362
1314.118062,1314.465438,a,1314.504,1314.524,0.03856199999995624
1315.53975,1315.818375,sits,1315.871,1316.093,0.05262500000003456
1318.552625,1318.94175,watching,1318.932,1319.277,-0.009749999999939973
1319.948125,1320.885063,Back,1320.854,1321.096,-0.031062999999903695
1321.523813,1321.908437,but,1321.901,1322.002,-0.007436999999981708
1322.6695,1323.554562,Weight,1323.593,1323.855,0.03843800000004194
1324.282062,1324.699188,Eyes,1325.301,1325.502,0.6018119999998817
1326.9745,1327.249125,rather,1327.266,1327.506,0.016875000000027285
1328.838062,1329.661938,One,1329.772,1329.892,0.1100619999999708
1331.579688,1331.9475,You,1332.241,1332.361,0.29349999999999454
1335.259937,1335.883313,She,1335.913,1336.034,0.029686999999967156
1337.580875,1338.040125,She,1338.051,1338.192,0.010874999999941792
1339.916563,1340.462313,She,1340.721,1340.841,0.258687000000009
1343.440125,1343.915313,or,1343.947,1343.987,0.03168699999991986
1344.957187,1345.35125,or,1345.369,1345.409,0.017749999999978172
1350.867688,1351.393812,repeated,1351.381,1351.783,-0.012811999999939871
1354.612687,1355.86675,She,1355.885,1356.026,0.018250000000080036
1357.735563,1358.246562,That,1358.261,1358.462,0.014437999999927342
1359.886688,1361.065063,The,1361.033,1361.134,-0.03206300000010742
1363.985938,1364.323813,through,1364.351,1364.573,0.02718700000013996
1366.561688,1366.815562,along,1366.831,1367.091,0.015437999999903695
1370.037375,1371.508188,Somewhere,1371.522,1371.822,0.013811999999916225
1374.601,1375.585625,There,1375.532,1375.693,-0.053625000000010914
1376.97975,1377.638625,The,1377.621,1377.701,-0.017624999999952706
1379.750625,1380.529563,The,1380.512,1380.593,-0.01756300000010924
1381.795437,1382.327875,The,1382.302,1382.403,-0.025875000000041837
1382.887062,1383.13975,total,1383.13,1383.432,-0.009749999999939973
1383.990937,1384.629125,The,1384.601,1384.681,-0.0281249999998181
1385.458125,1385.753375,arriving,1385.785,1386.226,0.0316250000000764
1387.20825,1387.542813,that,1387.791,1387.891,0.24818699999991622
1390.303063,1391.142562,That,1391.122,1391.283,-0.02056199999992714
1392.219188,1392.94775,They,1392.911,1393.032,-0.03674999999998363
1394.815562,1395.575687,They,1395.543,1395.664,-0.03268700000012359
1397.253125,1398.17575,One,1398.282,1398.382,0.1062499999998181
1401.598625,1401.865687,and,1401.894,1401.975,0.028313000000025568
1403.24125,1403.90175,They,1404.202,1404.323,0.30025000000000546
1408.418125,1409.134063,They,1409.101,1409.221,-0.0330629999998564
1412.1045,1413.045063,They,1413.015,1413.137,-0.030062999999927342
1413.916062,1414.686813,They,1414.652,1414.773,-0.03481299999998555
1415.3915,1416.474625,The,1416.442,1416.542,-0.03262500000005275
1417.013625,1417.313562,does,1417.285,1417.446,-0.028561999999965337
1418.179375,1418.880375,Only,1418.934,1419.095,0.053625000000010914
